Date,Type,Description,Matter,User,Quantity,Rate,NonBillable,Billable
3/4/2026,Representing clients in custody hearings,"Provided comprehensive representation to clients in contested and preliminary custody hearings, including preparation and presentation of evidence, advocacy for custody arrangements, and communication with courts and relevant stakeholders to ensure client positions are accurately reflected and fully addressed. Assistance encompassed mediation efforts, development of factual and documentary records, and negotiation of settlement outcomes consistent with clients' best interests and statutory requirements. The representations covered multiple hearings across varied jurisdictions, with emphasis on evidentiary preservation and strategic procedural navigation. Ensured all procedural obligations and documentation were met in compliance with professional standards for representation in family court settings.","23456-Nash
""Billable"" Time Tracking",Sarah Williams,1.9793016375354178,375,0,742.2381140757817
3/4/2026,Internal meeting," Meeting with in-house staff to discuss internal matters.  
Topics not clearly defined.  
Limited agenda and preparation.  
Outcomes not documented.","90123-Keller
""Non-Billable"" Time Tracking",Jessica Reynolds,0.28377403684786406,375,106.41526381794903,0
3/4/2026,Mediating property division settlements,mediated property division settlMENTS whosel all vrey litle cunlusion fum no real talk bro    it waan't grot haf the mout he had to dite  sumply no proeess i nesssery,"56789-Rowan
""Non-Billable"" Time Tracking",James Wilson,1.162416256806757,375,435.9060963025339,0
3/4/2026,Drafting prenuptial agreements,Prepared a document related to prenuptial agreement. Work was performed on file related to marital property. Limited input and review. Final delivery pending.,"12345-Martinez
""Non-Billable"" Time Tracking",Michael Jackson,1.8841210691403443,375,706.5454009276291,0
3/4/2026,Representing clients in custody hearings,reppresentin clients in cysd behelings huh yeah kinda messy in tha room sometimes not enogh tihings on teh table or watever just gattin thigns all wonded around im srry about dat lke very unprofessionalllll lol but we dne thid work.,"67890-Hall
""Non-Billable"" Time Tracking",Emma Brown,0.5441176330484696,375,204.0441123931761,0
3/4/2026,Representing clients in custody hearings,representing clintas in cishty heirings whaen deos tis to me nothig is crric in thos case the lass in carying a out for in tne irrrect of rulr law. its a litttle sconce but no tue it shud have benn more clare abuht who doens ot thier wathis at tne same thim a biea to the mornig is makin. it all goes on so fast when yu dont see the bollow in teh hea and it jus make a lot a wae to see how mchy tings a re unvewr and in the dark to the oher wold.,"23456-Yates
""Non-Billable"" Time Tracking",Olivia Thomas,1.4494674088316202,375,543.5502783118576,0
3/4/2026,Drafting prenuptial agreements,"Prep Work for Prenuptial Agreement  
Inadequate draft with gaps  
Basic wording lacking specifics  
Not final reviewed","90123-Keller
""Non-Billable"" Time Tracking",John Anderson,0.5542261847501717,375,207.8348192813144,0
3/4/2026,Mediating property division settlements,mediated dises over propritay divid hava to go thro the lagest set of legal documetn and the reeal estate cahce did not convery well i think it aint even reak like its a bissness that shpud of have happend. the proeprit ay division did not go with out much discution or any kind of concreat agrement. all the partis take a wack and the reaaly not clear wath it all men and it felt just a billy in an eanly. no one reaaly khow what it aint all about after tha meeting.,"45678-Parker
""Non-Billable"" Time Tracking",James Wilson,0.38600588108405365,375,144.75220540652012,0
3/4/2026,Mediating property division settlements,"The lawyer provided dedicated mediation services to assist client parties in achieving a mutually agreeable resolution for the division of marital or equitable property, including tangible and intangible assets, without resorting to judicial proceedings. The services involved facilitating candid discussion, addressing core concerns, and guiding each party through structured negotiation to develop clear, fair, and executable settlement terms. The attorney maintained neutral oversight to ensure due process and fair opportunity for both sides to present perspectives and interests. The outcome was an amicable agreement formally documented and agreed to by both clients as the binding property division arrangement.","01234-Lindsey
""Billable"" Time Tracking",James Wilson,1.0339514835577048,375,0,387.7318063341393
3/4/2026,Representing clients in custody hearings,"Providing legal representation to clients in formal custody hearings, including preparing and filing all required documentation, presenting evidentiary and factual arguments, negotiating settlements with opposing counsel, and advocating effectively before judicial panels to determine appropriate custody arrangements consistent with the best interests of the child. All matters are conducted within the bounds of professional ethical and legal standards. Assistance extends to drafting written submissions, cross-examining witness, and advising clients on key issues relevant to custody outcomes. The service includes full engagement throughout the duration of each hearing process.","23456-Yates
""Billable"" Time Tracking",Olivia Thomas,1.3698612097001144,375,0,513.6979536375429
